资产总计 存货 股票价格 营业收入 总负债 营业税金及附加 盈余公积金 应付利息 流动资产 负债总计 利润总额 总股本 净利润 财务费用 无形资产 总资产 股东权益 资本公积 固定资产 销售费用 应收账款 杜邦分析 流动负债 未分配利润 递延所得税资产 实收资本（或股本） 评估分数 评估类别
10537762068.07 1115621896.8 10.8551035 1097145314.3 7012987243.73 9297882.55 183411024.61 65326036.97 4885009221.53 7012987243.73 48024346.34 83359.36 45553616.15 70493558.45 222728290.16 10537762068.07 3524774824.34 1847650545.05 4123887272.8 31450000.0 681688758.7 1.37 3262926137.11 594380864.75 48419803.7 833593634.0 2.71 危险
10135483410.49 1067447836.88 10.8551035 6006120283.08 6691150731.66 51745179.44 183411024.61 34001529.42 4560260154.24 6691150731.66 124366902.14 83359.36 119575625.85 240106824.11 224369596.41 10135483410.49 3444332678.83 1831487066.45 4175937851.48 145000000.0 394883113.73 3.65 3611268924.44 549339736.94 48419803.7 833593634.0 6.37 可疑
9797607468.48 813985230.37 10.8551035 3771840073.05 6429004484.59 36539491.97 183411024.61 93636880.28 4526146045.13 6429004484.59 113561526.79 83359.36 105012943.34 182121080.85 224460248.39 9797607468.48 3368602983.89 1807582797.83 3997682692.67 101000000.0 810062482.87 3.19 3514018052.07 534188842.36 51588417.36 833593634.0 5.75 可疑
9231115732.06 888516222.9 10.8551035 2332315026.14 5880507761.04 22530358.97 183411024.61 88200456.26 4033453791.49 5880507761.04 78998820.08 83359.36 71271674.48 116591783.89 158600812.84 9231115732.06 3350607971.02 1792655134.41 3780671132.33 63540000.0 515259535.06 2.19 2952115857.05 500727603.49 44846558.61 833593634.0 4.62 危险
9327849177.08 877432970.12 10.8551035 956397914.23 6004945417.17 11184479.0 183411024.61 61777784.98 4105657629.6 6004945417.17 35113993.85 83359.36 33719221.6 58156454.38 159770292.45 9327849177.08 3322903759.91 1987207381.17 3799410025.27 29850000.0 696750138.73 1.04 2932051756.53 481971252.96 48799367.85 641225872.0 3.28 危险
7104295493.28 1899431647.57 15.09 1579610233.62 3358734069.79 15972509.97 177473493.16 42422328.79 4421094464.89 3358734069.79 50628786.82 43026.57 39311826.02 55260635.84 124351712.33 7104295493.28 3745561423.49 2370715194.56 2261325741.65 17320000.0 1057994821.59 0.99 2200991800.86 458937423.19 13462984.46 430265700.0 4.08 危险
7186841176.6 1895534360.9 10.8551035 694781903.92 3459001476.16 6752139.47 177473493.16 27447328.78 4479310680.07 3459001476.16 1305440.79 43026.57 -4589936.23 32697032.26 124894625.1 7186841176.6 3727839700.44 2370715194.56 2276985305.39 8190000.0 1028811609.39 -0.24 2114639569.44 438162492.91 13582068.53 430265700.0 3.74 危险
6899637843.92 1846741535.41 10.8551035 2876391604.79 3168070945.72 37917965.2 177473493.16 12472328.77 4158221109.27 3168070945.72 54951804.4 43026.57 34923997.65 131432636.38 125563418.18 6899637843.92 3731566898.2 2370715194.56 2318935477.59 33950000.0 752500070.39 0.63 1823495694.32 446449013.27 13582068.53 430265700.0 5.52 可疑
7152250185.85 1872242262.93 10.8551035 2008368089.43 3471377283.65 25266307.78 177473493.16 57397328.8 4361974421.52 3471377283.65 -4578459.96 43026.57 -15752381.1 91740770.44 118485177.99 7152250185.85 3680872902.2 2370715194.56 2355878842.74 22990000.0 1179392306.46 -0.79 1862879080.55 398097104.28 14053666.39 430265700.0 3.43 危险
6990506415.97 2044819139.79 10.8551035 1141314822.26 3327542556.96 12608648.79 177473493.16 37430662.12 4188885540.71 3327542556.96 -41898677.58 43026.57 -47615045.45 53111791.86 119255555.16 6990506415.97 3662963859.01 2370715194.56 2390751401.26 15270000.0 966989981.68 -1.54 1749358240.04 372664419.78 14053666.39 430265700.0 2.56 危险
7144784829.7 2126685082.03 10.8551035 558735039.66 3447778427.61 7930664.66 177473493.16 27447328.78 4296131155.06 3447778427.61 -33731348.1 43026.57 -35278888.87 28835064.37 119890092.71 7144784829.7 3697006402.09 2370715194.56 2430519256.85 6210000.0 1009262309.69 -1.06 2065833219.0 410204072.12 13212858.67 430265700.0 2.8 危险
678351309.86 130716160.21 16.45 296722493.3 184840677.37 1172387.61 20955066.2 15986.25 397756094.99 184840677.37 49873364.57 13570.9 42725147.51 -736283.42 26287916.83 678351309.86 493510632.49 173823725.16 116815538.72 11800000.0 105560921.69 8.69 168151071.98 172234401.19 3092385.15 135709000.0 16.9 健康
617789065.75 98738363.87 10.8551035 144793028.23 128260021.25 589323.81 20955066.2 24201854.0 371036895.19 128260021.25 24695449.69 13570.9 21192955.5 659148.22 26439651.1 617789065.75 489529044.5 171210971.08 80494233.52 5210000.0 102342002.11 4.43 121683536.98 171058559.18 2595794.81 135709000.0 14.59 健康
573595932.84 109274948.06 10.8551035 407846074.54 106017502.37 3457027.91 20955066.2 24201854.0 348752998.35 106017502.37 64050471.4 13415.0 54007892.6 -589334.97 26591385.37 573595932.84 467578430.47 156953916.08 82279309.3 18670000.0 56920677.1 12.17 99738222.55 149865603.68 2350644.97 134150000.0 24.13 健康
540071938.45 82151009.62 10.8551035 302327627.61 85133912.31 2542206.24 15322798.2 24201854.0 371757614.92 85133912.31 48900760.64 13415.0 41205469.56 -649469.64 26753602.03 540071938.45 454938026.14 156953916.08 83784234.56 14000000.0 71287306.38 9.32 78844936.87 142695448.64 2635491.56 134150000.0 22.9 健康
501981039.81 73354356.08 10.8551035 193037051.71 65180348.77 1497736.25 15322798.2 24201854.0 370402309.99 65180348.77 27868759.03 13415.0 23538145.01 -548375.11 26905359.61 501981039.81 436800691.04 156953916.08 84613536.71 8960000.0 63762350.03 5.4 59265401.97 125028124.09 2468241.46 134150000.0 21.43 健康
492259820.69 65879360.33 10.8551035 86883409.88 55640683.67 654468.39 15322798.2 24201854.0 376119729.42 55640683.67 11768994.04 13415.0 10095104.76 -335094.16 20762421.76 492259820.69 436619137.02 156953916.08 84920135.77 3710000.0 67763857.9 2.34 49649782.7 125000083.84 2338517.23 134150000.0 21.8 健康
7892969369.92 726389203.3 4.72 1442050896.53 4603324598.82 101204195.03 110690396.65 2412315.6 4656085743.72 4603324598.82 293177843.14 118364.23 230131663.19 33772321.68 80168033.16 7892969369.92 3289644771.1 72829484.96 474159833.94 27060000.0 2077617891.78 6.99 2950098047.73 1915776543.67 245982195.38 1183642254.0 10.89 健康
7562522369.52 755065589.13 10.8551035 650032997.33 4231804479.26 57107989.44 110690396.65 4989744.18 4393079943.42 4231804479.26 131878648.33 118364.23 98377550.44 19744665.08 58573003.74 7562522369.52 3330717890.26 72829484.96 486954295.29 9990000.0 1893447311.86 2.99 2906757255.97 1961568769.02 238338618.91 1183642254.0 6.25 可疑
7625422688.63 819610960.67 10.8551035 2947470813.58 4386483486.45 191789929.01 110690396.65 2425311.97 4515493739.13 4386483486.45 1424842598.85 118364.23 1151047221.51 67058846.06 58869444.53 7625422688.63 3238939202.18 72829484.96 468118279.18 61060000.0 1920372426.16 41.53 3161324455.51 1863191218.58 230597590.58 1183642254.0 49.04 健康
6971041157.32 1917297358.74 10.8551035 2052749153.63 4577719680.04 131792673.42 88839790.5 2572755.2 5786435993.9 4577719680.04 428516268.73 118364.23 360491680.0 41975850.3 60249472.17 6971041157.32 2393321477.28 72829484.96 492174639.61 40010000.0 1965776007.03 14.91 3395913583.63 1101857154.56 208768497.68 1183642254.0 19.01 健康
6295862043.86 1917899065.58 10.8551035 1399710941.29 4043995873.08 104072276.8 88839790.5 2450888.9 5121543649.64 4043995873.08 295286347.88 118364.23 227518243.36 25897314.89 59204940.34 6295862043.86 2251866170.78 72829484.96 494499271.59 23140000.0 1998836618.75 9.37 2845339960.51 968640703.13 196414604.53 1183642254.0 14.99 健康
6539538168.48 1991257901.7 10.8551035 573546634.49 4168996729.29 36724201.67 88839790.5 2739837.25 5366314687.25 4168996729.29 88363313.13 118364.23 67516695.1 12891638.49 59436565.39 6539538168.48 2370541439.19 467376902.96 500830341.34 10160000.0 2032718651.02 2.83 2929289552.18 1084579744.64 184499863.02 789094836.0 5.87 可疑
5772138650.89 613826301.39 6.21 1236629305.52 1907790756.68 13001100.82 91678285.59 793503.97 2441224781.83 1907790756.68 170898577.03 99656.57 166124954.17 13398356.73 138705437.41 5772138650.89 3864347894.21 2455104122.62 1807540876.62 30130000.0 821835553.58 4.26 1516675328.96 343768569.85 43967511.6 996565730.0 10.1 健康
5520807004.69 506128072.45 10.8551035 591781915.15 1655728107.49 6231822.98 91678285.59 815040.71 2217525651.85 1655728107.49 78086557.15 83047.14 85135086.59 6312070.87 142301324.21 5520807004.69 3865078897.2 2621198410.62 1740003356.73 12920000.0 675045225.2 2.16 1266599154.7 305297964.9 35376078.35 830471442.0 8.33 可疑
5455605679.96 556856548.93 10.8551035 2179361017.68 1700827922.29 18838257.53 91678285.59 695856.03 2266015461.92 1700827922.29 173981199.88 83047.14 159789013.63 12457190.57 143833710.3 5455605679.96 3754777757.67 2621198410.62 1694095122.63 60760000.0 580925341.53 4.26 1309331490.32 223225653.92 14812730.97 830471442.0 10.86 健康
5069776907.51 541516132.87 10.8551035 1566894559.63 1307844051.39 9368237.31 85440807.99 497133.03 2091576114.69 1307844051.39 163155925.86 83047.14 150031384.21 9811637.11 114957033.57 5069776907.51 3761932856.12 2623246381.96 1515402115.63 46680000.0 624901108.01 4.08 1129322263.64 222945878.31 9104803.77 830471442.0 15.01 健康
4845780063.11 445415253.87 10.8551035 1020594786.09 1133688369.42 7324455.28 85440807.99 305692.45 1883046578.54 1133688369.42 110948842.82 83047.14 100208183.56 7807850.91 113743132.78 4845780063.11 3712091693.69 2623246381.96 1455334930.13 30040000.0 538816483.06 2.75 952699156.49 173070455.53 8208313.96 830471442.0 11.07 健康
4910575975.64 418583365.51 10.8551035 510051794.83 1244808461.89 2768525.73 85440807.99 260302.18 1990431177.23 1244808461.89 58443487.94 83047.14 53904978.53 2133546.86 115311278.02 4910575975.64 3665767513.75 2623246381.96 1417560123.5 13380000.0 598825705.66 1.49 1062029035.73 126718154.96 8677730.13 830471442.0 8.69 可疑
1809177071.5 408192015.99 10.65 345447493.51 417132582.66 3039632.0 83077840.56 24201854.0 1232170843.19 417132582.66 57312935.95 42223.62 48733347.77 -1006917.81 38591572.25 1809177071.5 1392044488.84 347435104.32 451443784.3 1030000.0 337833523.49 3.37 327271717.53 515628622.86 2803478.68 422236162.0 13.18 健康
1753276978.08 379222788.61 10.8551035 161684215.11 359716602.52 1356489.54 83077840.56 24201854.0 1172611331.55 359716602.52 24789564.22 42223.62 21022398.89 -403952.05 38826146.53 1753276978.08 1393560375.56 347435104.32 428603048.59 912000.0 280394915.47 1.49 267712716.97 519266580.4 2803478.68 422236162.0 12.53 健康
1898647696.99 431782811.85 10.8551035 674910097.9 476919203.98 7398263.85 83077840.56 638994.43 1287113590.12 476919203.98 53208088.79 42223.62 48965379.66 -15110.52 45465025.37 1898647696.99 1421728493.01 349765820.85 455126314.93 6390000.0 256844898.92 4.38 345411083.15 498221018.8 5821885.5 422236162.0 22.07 健康
1790276809.4 404252287.27 10.8551035 482721670.16 380153452.96 4502596.79 77123065.79 24201854.0 1201558370.73 380153452.96 49061862.57 42178.69 40646743.18 -738650.34 45865797.43 1790276809.4 1410123356.44 345403554.63 458479095.73 4470000.0 384526401.5 3.22 260162194.21 488874678.85 3828385.6 421908728.0 15.15 健康
1802208705.24 409725250.41 10.8551035 339393529.04 394830851.09 2582851.16 77123065.79 24201854.0 1190831769.3 394830851.09 46223038.56 42178.69 38770516.09 -408330.93 46302176.32 1802208705.24 1407377854.15 344656064.43 464243497.37 3030000.0 382946248.38 2.9 283843483.04 484473077.61 3828385.6 421786943.0 14.28 健康
1771723855.26 385785013.29 10.8551035 153596774.83 364914971.06 1428211.42 77123065.79 24201854.0 1155318304.66 364914971.06 23261751.23 42178.69 19889513.94 175378.55 46738555.21 1771723855.26 1406808884.2 338732256.92 465925701.95 1220000.0 327068974.75 1.47 251765471.85 490450598.05 3828385.6 420839437.0 13.15 健康
38313544086.0 2607174872.0 5.88 14369429371.0 24449447598.0 198634596.0 544287857.0 131096981.0 16175096776.0 24449447598.0 992462750.0 238300.0 747231070.0 237655720.0 2943467729.0 38313544086.0 13864096488.0 4932991394.0 7930437148.0 48040000.0 1464491.0 5.03 13746997532.0 3379873115.0 196115005.0 2383000000.0 9.38 可疑
34984902713.0 1894116666.0 10.8551035 6716603484.0 21215707281.0 94576429.0 544287857.0 122291792.0 12816290692.0 21215707281.0 522118191.0 238300.0 413937215.0 112827887.0 2985761006.0 34984902713.0 13769195432.0 5002817392.0 7918362207.0 24070000.0 772983.0 2.95 11661615712.0 3381051772.0 171856173.0 2383000000.0 7.3 可疑
32296699288.0 1876413941.0 10.8551035 27377292896.0 19442172616.0 285624861.0 544287857.0 131202018.0 11524985356.0 19442172616.0 424900125.0 238300.0 252780925.0 383331162.0 1603548508.0 32296699288.0 12854526672.0 5312107226.0 7666087575.0 72620000.0 65253123.0 2.25 11833513787.0 3042950824.0 161780937.0 2383000000.0 3.6 危险
32195826664.0 1654143402.0 10.8551035 22160561720.0 19032202753.0 220476761.0 544287857.0 116509973.0 12448324660.0 19032202753.0 521248107.0 238300.0 376574375.0 260335997.0 1617433902.0 32195826664.0 13163623911.0 5392610427.0 7144799763.0 52680000.0 8869296.0 2.74 11318476109.0 3104008543.0 111723525.0 2383000000.0 6.1 可疑
31797625394.0 1248615008.0 10.8551035 15155609862.0 18407561186.0 142574868.0 544287857.0 86875716.0 11658169466.0 18407561186.0 471468264.0 238300.0 327268964.0 168560157.0 1800763645.0 31797625394.0 13390064208.0 5391883922.0 7314877326.0 36090000.0 12806214.0 2.25 11745512594.0 3045884514.0 117043372.0 2383000000.0 -0.72 危险
31131456405.0 1558491960.0 10.8551035 6357233700.0 17890533028.0 71321100.0 544287857.0 52100851.0 10930431684.0 17890533028.0 122136925.0 238300.0 59300379.0 77803915.0 1804923397.0 31131456405.0 13240923377.0 5391542446.0 7388034438.0 20390000.0 19357394.0 0.35 11639688246.0 2945011882.0 123483482.0 2383000000.0 2.18 危险
1580890757.81 31860946.02 5.73 326975217.24 121456234.53 1565815.44 142142841.24 52311.11 1191638788.06 121456234.53 42122593.19 28875.3 36060965.58 -9104593.49 12436782.83 1580890757.81 1459434523.28 577867360.88 241937021.64 4900000.0 153508439.88 2.47 104694809.84 450671321.16 1815110.61 288753000.0 55.14 健康
1577376310.25 40862338.66 10.8551035 153557003.79 121552184.18 869851.64 142142841.24 26100.0 1204460802.08 121552184.18 17932285.32 28978.9 15332104.57 -4909061.22 12517366.73 1577376310.25 1455824126.07 583261731.68 253764998.49 2200000.0 138747142.52 1.06 103833712.42 446460433.15 1856249.13 289789000.0 30.45 健康
1577570462.86 40465222.09 10.8551035 590516223.29 137078441.36 4201357.54 142142841.24 14355.0 1211525543.91 137078441.36 76348449.52 28978.9 68958150.76 -14509088.93 12597950.63 1577570462.86 1440492021.5 583261731.68 263874308.79 9770000.0 132570715.37 4.84 118402922.53 431128328.58 1890195.53 289789000.0 32.44 健康
1532433888.76 45110863.12 10.8551035 425841413.68 102221263.17 3171371.88 128586024.42 24201854.0 1140507785.77 102221263.17 61233052.54 29079.0 52018814.85 -11806718.75 12776599.99 1532433888.76 1430212625.59 589921671.68 275914926.57 7370000.0 163239687.18 3.67 82588697.27 427745809.49 1546341.77 289789000.0 36.85 健康
1492421646.95 49282255.32 10.8551035 264734505.76 80360632.24 1941030.21 128586024.42 0.0 1114752527.51 80360632.24 41025547.37 28978.9 35370503.97 -7994420.2 12969993.49 1492421646.95 1412061014.71 588418371.68 291205056.85 4750000.0 136604176.66 2.5 60053352.6 411097498.61 2304213.12 289789000.0 46.93 健康
1496643085.62 51503544.92 10.8551035 122086646.35 83268040.98 802775.65 128586024.42 24201854.0 1123398192.96 83268040.98 13949208.97 29079.0 11957399.36 -3443704.85 13163386.99 1496643085.62 1413375044.64 600453923.34 303612441.66 2070000.0 106469415.18 0.85 62010714.26 405131794.0 2306499.42 290790000.0 43.72 健康
1793358054.17 246696319.35 2.78 558625288.03 271351312.48 3959140.15 111231285.6 24201854.0 1493200980.94 271351312.48 56757265.73 79724.42 42873237.79 -8066695.39 32791717.7 1793358054.17 1522006741.69 59008216.74 266411653.41 4860000.0 109471814.36 2.4 271351312.48 317863883.26 953702.12 797244230.0 16.87 健康
1807427912.12 209290503.68 10.8551035 270517357.84 298507970.37 386475.34 111231285.6 24201854.0 1497600875.41 298507970.37 19045905.58 79724.42 13841553.25 2394839.4 33014044.58 1807427912.12 1508919941.75 59008216.74 275732996.87 1920000.0 133122222.86 0.69 298507970.37 311716271.65 1079995.26 797244230.0 13.8 健康
1749988457.53 203215831.2 10.8551035 1065883410.14 254910069.03 6627130.95 111231285.6 24201854.0 1431177194.15 254910069.03 97797394.34 79724.42 70396660.42 -6149199.87 33236371.46 1749988457.53 1495078388.5 59008216.74 284504545.16 9780000.0 126928019.58 3.51 254910069.03 302891093.72 1070346.76 797244230.0 18.21 健康
1720100944.19 175349617.78 10.8551035 762413195.73 194039775.47 3949509.02 103243747.18 24201854.0 1390642017.26 194039775.47 81952027.28 79724.42 59379440.64 -4985310.11 33458698.34 1720100944.19 1526061168.72 59008216.74 294975211.32 6400000.0 124320938.99 3.06 194039775.47 305288428.04 1025017.27 797244230.0 22.21 健康
1734618657.0 186864796.57 10.8551035 473389000.6 225133429.34 3484258.12 103243747.18 24201854.0 1393935640.6 225133429.34 57371895.8 79724.42 42803499.58 -5290663.34 33681025.22 1734618657.0 1509485227.66 59008216.74 305523419.13 4150000.0 98505423.28 2.31 225133429.34 295862273.92 1478572.05 797244230.0 19.01 健康
1728190119.1 145140855.69 10.8551035 243696907.47 224996838.26 433652.74 103243747.18 24201854.0 1376370012.73 224996838.26 26286453.14 79724.42 20566668.16 -2672060.63 33903352.1 1728190119.1 1503193280.84 59008216.74 316077494.6 2290000.0 113284660.81 1.22 224996838.26 297966288.6 1839259.67 797244230.0 17.26 健康
4931845175.46 965735093.46 5.51 6441679120.43 1435924571.23 30689914.31 59624177.74 1218774.67 3540490176.53 1435924571.23 257121252.06 106920.81 212926648.15 -4155531.89 223203706.82 4931845175.46 3495920604.23 1593940831.87 650721691.44 64100000.0 917810068.53 6.15 1374571795.38 924124744.45 22439567.46 1069208056.0 14.63 健康
4944144847.79 890644637.52 10.8551035 3009044765.62 1559550660.44 14068466.24 59624177.74 1384581.52 3651901094.3 1559550660.44 123225265.96 106920.81 101600231.28 113584.45 225443678.09 4944144847.79 3384594187.35 1593940831.87 637896047.93 28870000.0 780116047.35 2.92 1495187404.34 812798327.57 21078514.03 1069208056.0 9.54 可疑
4734431991.12 919110323.58 10.8551035 11044025042.26 1300460829.21 63089789.72 59624177.74 1059952.55 3437502263.55 1300460829.21 436572985.29 106920.81 360628267.46 -19257819.34 216457576.74 4734431991.12 3433971161.91 1593940831.87 644335702.46 124000000.0 557099821.19 10.88 1242628765.24 711198096.3 23962262.35 1069208056.0 21.16 健康
4532940820.87 838608779.69 10.8551035 7841683397.67 1196474634.73 45440877.39 44377570.61 897985.28 3283109664.73 1196474634.73 344575426.9 106920.81 263118415.95 -17063922.12 216244711.83 4532940820.87 3336466186.14 1593940831.88 601855166.09 87840000.0 786000358.82 8.0 1152041876.74 628939727.65 20440378.35 1069208056.0 17.83 健康
4347657525.42 629490700.39 10.8551035 4913088519.78 995040139.93 30237432.39 44377570.61 543073.59 3109573939.03 995040139.93 225180301.3 53460.4 172353685.44 -9463653.67 214549065.76 4347657525.42 3352617385.49 2128544859.87 596580869.15 56990000.0 756456906.57 5.28 950180582.73 645090927.01 18626186.09 534604028.0 13.81 健康
4190872766.31 783780282.09 10.8551035 2176711156.25 928387288.74 11392528.4 44377570.61 497772.7 2962755630.54 928387288.74 100761983.24 53460.4 82221777.51 841525.88 216338706.5 4190872766.31 3262485477.57 2128544859.88 598852513.59 28020000.0 667421648.83 2.55 881723258.91 554959019.08 20927323.31 534604028.0 12.13 健康
2014213361.9 283570743.25 12.12 533687129.8 593859920.27 3505370.73 33193362.21 346246.85 1073277563.44 593859920.27 44568136.8 22604.88 36704985.28 3515651.2 63509880.05 2014213361.9 1420353441.63 939044625.8 293653054.89 27340000.0 445349289.32 2.75 561453022.68 217811608.94 18724650.43 226048841.0 8.7 可疑
1997336721.63 288426079.57 10.8551035 260277207.45 580193951.25 1804290.92 33193362.21 24201854.0 1061558957.96 580193951.25 18800059.36 22604.88 15410426.92 4714346.36 63889266.2 1997336721.63 1417142770.38 939044625.8 300675727.98 14170000.0 434783467.23 1.17 539482650.72 213394985.73 18396163.43 226048841.0 7.3 可疑
1842434144.8 264991292.51 10.8551035 944117737.91 440701801.34 7902333.36 33193362.21 151179.64 917694743.2 440701801.34 92619851.54 22604.88 76607914.51 11607533.45 64291294.69 1842434144.8 1401732343.46 939044625.8 307532272.38 50840000.0 368976137.19 5.98 396166756.26 197003779.3 17756526.71 226048841.0 14.91 健康
1818797265.48 236893503.17 10.8551035 643438850.57 435507534.37 5694717.33 28323946.82 24201854.0 937151065.0 435507534.37 71529488.28 22604.88 58165302.16 8871669.47 64696036.44 1818797265.48 1383289731.11 939044625.8 296130421.58 32000000.0 347562215.09 4.53 388620925.27 181629116.66 17209826.93 226048841.0 9.56 可疑
1823554452.02 204651150.23 10.8551035 417549294.78 464666842.01 4013175.18 28323946.82 24201854.0 948278750.4 464666842.01 41474755.1 22604.88 33763181.06 5435455.58 65106205.83 1823554452.02 1358887610.01 939044625.8 300481535.11 20120000.0 366046743.5 2.61 426228385.55 156324237.53 17448857.23 226048841.0 10.78 健康
1807596553.33 199566658.89 10.8551035 191531794.68 460657448.13 1860867.22 28323946.82 24201854.0 942730471.03 460657448.13 13646767.76 22604.88 10512234.2 2401752.35 65200894.95 1807596553.33 1346939105.2 939044625.8 307364854.28 9720000.0 332916416.24 0.88 417414807.09 143629439.36 16905906.39 226048841.0 8.13 可疑
1897958668.79 221298414.12 5.3 699167707.8 261022941.18 5648761.94 36564509.89 108206.25 1129583134.81 261022941.18 128120111.73 72691.64 101009583.21 6038.47 79473209.69 1897958668.79 1636935727.61 416629258.38 421657195.44 26040000.0 276725844.56 6.37 258487775.76 444168573.83 8725953.08 719666848.0 21.74 健康
1878076935.04 263089449.74 10.8551035 345789659.53 255362419.94 2502234.78 36564509.89 44527.09 1113175029.1 255362419.94 52950493.37 72691.64 42239300.94 -229668.41 82358585.24 1878076935.04 1622714515.1 435776176.38 446302414.19 11890000.0 261228715.78 2.68 252758888.8 421742984.6 10299136.63 726916368.0 17.76 健康
1779103883.86 239637869.68 10.8551035 1332897473.47 210285857.05 12885515.71 36564509.89 13956.25 1029919273.88 210285857.05 111204227.57 72691.64 83635904.33 6624377.91 72544988.56 1779103883.86 1568818026.81 435776176.38 457053784.02 55000000.0 189854256.59 7.69 207632358.32 380200535.09 11138424.28 726916368.0 19.67 健康
1528903819.0 253773577.28 10.8551035 1048208108.53 395085521.09 9040770.71 28308166.48 184270.83 781464299.8 395085521.09 91846881.35 65544.08 71269960.26 5454077.41 75165103.78 1528903819.0 1133818297.91 102431993.24 467979086.31 39120000.0 212746641.59 6.88 391920622.94 376154738.4 7017677.12 654838708.0 15.72 健康
1609655187.43 221324293.31 10.8551035 721701965.02 487111898.26 5731769.45 28308166.48 228375.0 871803065.92 487111898.26 78427162.47 65515.0 61048553.58 3566522.31 75293138.57 1609655187.43 1122543289.17 101639649.56 346747780.51 26570000.0 291228793.25 5.85 483858445.4 365099778.3 6593020.14 654577448.0 12.36 健康
1625719680.73 223520119.12 10.8551035 383292120.01 524605413.34 3025598.93 28308166.48 258220.82 911757076.62 524605413.34 44143109.51 65515.0 33490584.41 1486034.71 76210428.06 1625719680.73 1101114267.39 206196511.31 350838946.71 14530000.0 275205109.5 3.27 521263405.86 348539304.23 5755683.8 544076140.0 8.94 可疑
1415206644.71 366813517.34 11.59 664742031.64 430286232.35 2344568.67 30454521.44 66457.79 898484622.36 430286232.35 33688144.59 17880.6 28125123.61 -86642.06 68682751.53 1415206644.71 984920412.36 427314904.5 261229801.22 5770000.0 109175033.39 1.71 418221987.17 213490164.65 5040570.76 178806000.0 8.34 可疑
1363717617.46 374452697.71 10.8551035 285451444.45 397407032.26 928492.5 30454521.44 73104.17 846049678.55 397407032.26 12868348.03 17880.6 9515296.45 4460954.66 69114755.91 1363717617.46 966310585.2 427314904.5 268847062.49 2240000.0 93951979.78 0.27 393204105.27 201276328.7 5185859.98 178806000.0 3.07 危险
1293420814.41 301342661.93 10.8551035 1273442515.71 336625525.66 4001971.98 30454521.44 53166.67 786564149.18 336625525.66 37230339.42 17880.6 30512812.33 6878857.15 69650008.2 1293420814.41 956795288.75 427314904.5 273497181.0 14300000.0 83592037.66 1.39 332204564.8 199026086.7 5357000.33 178806000.0 10.37 健康
1323733744.06 308341464.12 10.8551035 908691005.8 376074917.51 2340894.95 30454521.44 48333.33 830809732.92 376074917.51 27399853.64 17880.6 21376350.13 3935754.37 69978764.67 1323733744.06 947658826.55 427314904.5 273042796.2 9760000.0 110796905.88 1.03 371435922.8 194548297.65 4842020.62 178806000.0 8.07 可疑
1289337669.12 327131780.03 10.8551035 586032720.2 328477876.3 1539874.41 30454521.44 48333.33 820750990.11 328477876.3 24482349.0 17880.6 20272836.4 1975544.32 70410769.05 1289337669.12 960859792.82 427314904.5 278062609.13 6190000.0 110151123.41 1.36 323620847.73 211696461.12 4746061.23 178806000.0 8.46 可疑
1259838603.36 337947293.06 10.8551035 249260692.16 311067552.97 758987.39 30454521.44 53166.67 798167532.18 311067552.97 10432147.18 17880.6 8184093.98 860158.73 70842773.42 1259838603.36 948771050.39 427314904.5 276322227.46 2920000.0 105993237.0 0.47 305992490.54 204143776.03 4705285.85 178806000.0 8.17 可疑
6318348667.5 886349596.5 4.89 2193005121.56 5270204270.67 18907180.42 62690366.21 4461343.37 2610980855.8 5270204270.67 -44491836.1 80355.0 -53083029.63 73596962.93 145864944.1 6318348667.5 1048144396.83 570075198.69 2338393960.79 75090000.0 907233721.72 -2.29 4008130405.61 -745040078.15 39478266.35 803550000.0 -3.3 危险
6492833887.93 961950504.44 10.8551035 1081772941.43 5399641829.62 9033008.98 62690366.21 2249889.22 2725887793.26 5399641829.62 -18133701.72 80355.0 -23652970.69 40245027.17 148476346.72 6492833887.93 1093192058.31 570075198.69 1913465496.34 35800000.0 795231730.96 -1.12 4110507753.49 -736883515.91 38286014.5 803550000.0 -1.46 危险
6746138077.15 953474767.28 10.8551035 4603936907.88 5629929129.81 32711388.22 62690366.21 4845137.97 2937922009.57 5629929129.81 -58815506.05 80355.0 -80525623.85 163842605.69 149678432.31 6746138077.15 1116208947.34 570075198.69 1957536977.81 144000000.0 860490261.77 -1.27 4772645192.16 -729018426.22 41290258.41 803550000.0 -1.46 危险
6696694956.51 928372829.21 10.8551035 3045315153.69 5595227949.41 24000615.62 59306660.46 2616163.29 2852603311.3 5595227949.41 -94455483.02 80355.0 -104751842.73 125332242.85 106688126.43 6696694956.51 1101467007.1 596743433.34 1970168231.01 104000000.0 760589302.8 -6.32 4561012052.16 -757821278.08 56552888.99 803550000.0 -6.79 危险
6464756227.32 953803735.55 10.8551035 1780563140.94 5338641726.24 15791354.11 59306660.46 2836894.4 2603517010.69 5338641726.24 -73466422.64 80355.0 -80104348.75 82853665.12 107573988.69 6464756227.32 1126114501.08 596743433.34 1500330308.12 72790000.0 719229142.07 -5.55 4305189465.27 -752223346.95 56349403.88 803550000.0 -6.09 危险
6441836081.11 908699395.27 10.8551035 776911783.83 5268589579.16 7804620.83 59306660.46 2823690.47 2575455404.02 5268589579.16 -34257532.42 80355.0 -36755210.39 38981127.17 108537557.62 6441836081.11 1173246501.95 585840673.1 1533989736.67 38060000.0 700481814.33 -2.77 4007760615.13 -732624736.18 57832686.78 803550000.0 -3.23 危险
